Id,Quartier,Latitude,Longitude,Type_chambre,Prix,Minimum_nuit,Avis_par_mois,Nombre_list_hote,Depart_Brooklyn,Depart_Manhattan,Depart_Queens,Depart_Staten Island,Depart_Bronx,Disponabilitie_365_scale,Nombre_avis_scale
67299,215,40.71492,-73.96282,1,135,30,0.56,1,0,1,0,0,0,0.32,1.26
67397,131,40.80393,-73.95838,2,122,3,0.93,1,0,0,1,0,0,1.87,2.09
68099,203,40.80082,-73.9652,2,109,1,1.05,2,0,0,1,0,0,2.77,2.33
68305,95,40.82976,-73.94866999999999,2,85,30,0.68,1,0,0,1,0,0,2.42,1.44
68403,14,40.683,-73.91981,1,145,3,1.25,2,0,1,0,0,0,0.55,2.85
68735,203,40.78971,-73.9729,1,195,11,0.32,1,0,0,1,0,0,1.89,0.67
68765,32,40.67817,-73.99495,1,250,2,1.34,3,0,1,0,0,0,2.07,2.38
68900,92,40.731190000000005,-73.95578,2,125,3,0.1,1,0,1,0,0,0,2.47,0.13
68974,116,40.719429999999996,-73.99627,1,575,2,1.88,1,0,0,1,0,0,2.26,4.29
69894,203,40.78,-73.98249,1,150,30,0.55,1,0,0,1,0,0,0.27,1.08
69921,29,40.70514,-73.91922,2,70,5,0.49,1,0,1,0,0,0,1.54,1.05
70095,104,40.867129999999996,-73.92811,2,90,2,1.27,1,0,0,1,0,0,1.0,2.69
70128,65,40.73198,-73.98881,2,65,3,0.63,1,0,0,1,0,0,0.04,1.17
70609,65,40.72542,-73.97986,1,500,2,0.48,4,0,0,1,0,0,2.26,1.08
71010,207,40.83494,-73.93869000000001,1,250,3,0.43,2,0,0,1,0,0,2.1,0.72
71248,36,40.716590000000004,-73.98945,1,125,25,0.42,1,0,0,1,0,0,0.77,0.97
71366,210,40.729659999999996,-74.00243,1,200,30,0.44,1,0,0,1,0,0,1.91,0.88
71384,92,40.72898,-73.95551999999999,1,229,1,0.5,1,0,1,0,0,0,1.43,1.12
71812,112,40.87207,-73.90193000000001,1,90,30,0.35,2,1,0,0,0,0,2.63,0.09
72190,203,40.77728,-73.97818000000001,1,110,13,0.39,1,0,0,1,0,0,0.0,0.85
72265,92,40.726459999999996,-73.95340999999999,2,59,3,0.36,1,0,1,0,0,0,0.11,0.65
74073,215,40.71015,-73.96101,1,195,4,0.6,1,0,1,0,0,0,0.54,1.32
74240,215,40.71903,-73.9597,1,169,1,0.67,2,0,1,0,0,0,1.63,1.53
74333,62,40.80892,-73.93985,1,113,14,0.27,3,0,0,1,0,0,1.92,0.58
74404,95,40.80276,-73.9567,1,250,14,0.31,1,0,0,1,0,0,0.59,0.7
74680,5,40.77635,-73.93426,1,115,2,2.01,1,0,0,0,1,0,1.95,4.44
74860,92,40.72488,-73.95018,2,55,2,0.01,1,0,1,0,0,0,0.0,0.02
75193,215,40.71398,-73.95763000000001,2,69,2,2.17,2,0,1,0,0,0,0.06,4.94
75635,120,40.718759999999996,-73.98394,1,150,3,2.81,1,0,0,1,0,0,1.45,6.42
76761,183,40.66552,-73.99019,1,169,2,3.97,3,0,1,0,0,0,1.38,8.93
77765,92,40.73749,-73.95291999999999,2,179,3,0.36,28,0,1,0,0,0,0.6,0.81
77936,96,40.76248,-73.9913,2,150,3,0.36,1,0,0,1,0,0,0.37,0.81
78919,20,40.68674,-73.98876,1,135,4,0.1,1,0,1,0,0,0,0.0,0.13
79067,42,40.6848,-73.96219,1,350,6,0.3,1,0,1,0,0,0,1.19,0.31
79782,215,40.70516,-73.95455,2,120,14,0.76,6,0,1,0,0,0,2.61,1.71
80493,65,40.723290000000006,-73.98486,2,71,2,1.81,1,0,0,1,0,0,1.52,4.09
80684,92,40.737759999999994,-73.95326999999999,2,349,3,0.09,28,0,1,0,0,0,0.46,0.18
80700,92,40.73738,-73.95482,2,349,3,0.07,28,0,1,0,0,0,0.46,0.16
80924,152,40.67542,-73.98142,1,165,30,0.51,2,0,1,0,0,0,1.44,0.76
81739,92,40.73842,-73.95312,2,249,3,0.02,28,0,1,0,0,0,0.46,0.04
82549,26,40.6926,-73.99831999999999,2,100,3,0.68,2,0,1,0,0,0,0.0,1.48
82550,26,40.69441,-73.99771,1,200,3,0.85,2,0,1,0,0,0,0.81,1.8
82638,65,40.72399,-73.98374,1,169,4,2.4,1,0,0,1,0,0,2.1,5.39
82928,14,40.6824,-73.94615,1,185,3,1.07,1,0,1,0,0,0,1.88,1.03
83243,29,40.68949,-73.91708,1,65,2,2.27,1,0,1,0,0,0,1.47,5.12
83446,81,40.688190000000006,-73.97258000000001,1,130,35,0.05,1,0,1,0,0,0,1.03,0.11
83722,215,40.7205,-73.96015,1,199,30,0.11,1,0,1,0,0,0,0.23,0.18
83847,65,40.724509999999995,-73.98094,1,225,2,0.33,1,0,0,1,0,0,0.0,0.74
84010,92,40.73813,-73.95394,2,179,3,0.14,28,0,1,0,0,0,0.62,0.29
84059,52,40.675909999999995,-73.94715,1,150,5,0.05,1,0,1,0,0,0,0.0,0.11
84659,65,40.728429999999996,-73.98895,1,139,1,3.88,1,0,0,1,0,0,1.08,8.71
84905,199,40.712709999999994,-73.99776,2,95,3,2.22,2,0,0,1,0,0,0.46,5.01
85094,52,40.66966,-73.94735,1,79,15,0.11,5,0,1,0,0,0,1.36,0.25
86215,120,40.71965,-73.98765999999999,1,150,2,1.51,2,0,0,1,0,0,0.4,3.39
89427,42,40.68613,-73.96536,1,650,5,0.0,3,0,1,0,0,0,2.77,0.0
89621,14,40.680479999999996,-73.94911,1,90,3,2.26,4,0,1,0,0,0,2.46,4.89
93313,14,40.68314,-73.93963000000001,1,120,2,0.76,2,0,1,0,0,0,1.8,1.68
94035,5,40.759609999999995,-73.91117,2,80,1,1.21,2,0,0,0,1,0,2.77,0.94
94209,52,40.67473,-73.94494,1,100,90,0.0,1,0,1,0,0,0,2.77,0.0
94477,14,40.69305,-73.93185,1,175,2,3.74,1,0,1,0,0,0,1.55,8.31
94783,52,40.67174,-73.95663,1,120,5,1.04,1,0,1,0,0,0,2.07,2.33
95747,215,40.71055,-73.95098,1,140,7,0.13,1,0,1,0,0,0,0.0,0.29
95883,14,40.69465,-73.95458,1,200,5,0.07,1,0,1,0,0,0,0.07,0.09
96471,42,40.684129999999996,-73.96542,2,165,4,0.11,3,0,1,0,0,0,2.77,0.25
98330,113,40.73877,-73.97707,1,125,4,0.01,3,0,0,1,0,0,1.38,0.02
98663,35,40.74893,-73.99544,1,130,30,0.19,1,0,0,1,0,0,1.44,0.43
99070,62,40.794059999999995,-73.94102,3,65,7,1.31,2,0,0,1,0,0,0.0,2.94
99085,81,40.68795,-73.97332,1,123,30,0.15,1,0,1,0,0,0,1.44,0.34
100002,207,40.85295,-73.93361,2,67,2,1.37,1,0,0,1,0,0,2.25,3.05
100184,161,40.72413,-73.76133,2,50,1,0.45,1,0,0,0,1,0,0.67,0.97
100186,86,40.66918,-73.99186999999999,1,130,7,0.99,1,0,1,0,0,0,0.27,2.2
101053,215,40.71125,-73.95613,2,100,3,0.31,1,0,1,0,0,0,0.0,0.7
102995,203,40.785579999999996,-73.9696,1,212,21,0.46,1,0,0,1,0,0,0.27,1.01
103161,215,40.71577,-73.96053,1,190,3,1.76,1,0,1,0,0,0,2.73,2.78
103311,92,40.738609999999994,-73.95485,2,599,3,0.09,28,0,1,0,0,0,0.46,0.2
103806,65,40.725770000000004,-73.98745,1,249,5,1.68,2,0,0,1,0,0,2.77,3.73
105469,169,40.58615,-73.81245,2,70,27,0.13,1,0,0,0,1,0,2.55,0.29
105510,52,40.67086,-73.94872,1,100,30,0.16,5,0,1,0,0,0,2.14,0.34
106363,95,40.827729999999995,-73.95231,2,60,3,3.83,2,0,0,1,0,0,1.88,8.53
106647,14,40.68505,-73.95684,1,135,2,0.87,1,0,1,0,0,0,0.77,1.93
107630,92,40.72911,-73.95493,1,175,3,2.53,3,0,1,0,0,0,2.08,5.57
107895,203,40.77944,-73.98567,1,120,5,0.56,1,0,0,1,0,0,1.53,1.1
110739,128,40.74503,-73.98876,1,169,18,0.57,1,0,0,1,0,0,0.74,1.21
112100,52,40.67539,-73.96093,1,165,7,0.03,1,0,1,0,0,0,1.19,0.07
112304,95,40.8054,-73.95189,2,90,1,0.02,1,0,0,1,0,0,0.0,0.02
112359,202,40.784909999999996,-73.9508,1,225,2,0.57,1,0,0,1,0,0,2.37,1.26
112435,81,40.69088,-73.97306999999999,2,95,2,1.66,2,0,1,0,0,0,2.51,3.66
113265,52,40.67555,-73.95057,2,55,2,2.51,2,0,1,0,0,0,2.09,5.54
113945,96,40.75835,-73.99193000000001,2,85,10,1.17,1,0,0,1,0,0,1.32,2.6
114123,183,40.66527,-73.9886,1,199,14,0.28,2,0,1,0,0,0,1.69,0.61
114229,120,40.71895,-73.99434000000001,1,211,1,0.6,3,0,0,1,0,0,2.74,1.17
114969,128,40.755790000000005,-73.96699,1,145,6,0.4,1,0,0,1,0,0,0.0,0.88
115535,95,40.82399,-73.95328,2,65,14,0.35,1,0,0,1,0,0,2.15,0.79
115678,95,40.818220000000004,-73.94095,1,99,1,3.23,1,0,0,1,0,0,1.67,7.18
115748,5,40.764340000000004,-73.92132,1,110,4,0.32,1,0,0,0,1,0,2.76,0.67
116940,52,40.67705,-73.94925,1,80,3,2.27,4,0,1,0,0,0,2.39,5.05
117425,26,40.69263,-73.99438,1,150,30,0.96,1,0,1,0,0,0,2.13,2.13
118061,14,40.68448,-73.92747,1,110,4,0.75,1,0,1,0,0,0,2.15,1.57
118430,35,40.74412,-74.00208,2,290,2,0.36,1,0,0,1,0,0,0.15,0.79
118680,65,40.73067,-73.98702,2,87,2,0.0,1,0,0,1,0,0,0.0,0.0
120362,215,40.70665,-73.94060999999999,1,190,4,0.51,1,0,1,0,0,0,2.51,1.12
121687,215,40.72063,-73.95952,1,200,2,0.31,1,0,1,0,0,0,0.27,0.65
121861,152,40.67644,-73.98082,1,165,2,0.23,2,0,1,0,0,0,0.05,0.52
123784,95,40.804809999999996,-73.94794,1,110,2,1.44,2,0,0,1,0,0,2.29,3.19
125053,65,40.72533,-73.99143000000001,1,395,2,0.73,1,0,0,1,0,0,1.29,1.57
125163,14,40.68569,-73.93038,2,99,2,0.54,2,0,1,0,0,0,2.33,0.85
125594,109,40.64302,-73.97255,2,39,1,0.94,2,0,1,0,0,0,2.77,1.84
126443,65,40.72939,-73.98857,1,189,2,4.1,3,0,0,1,0,0,1.53,9.05
126816,203,40.79918,-73.96607,2,85,1,0.03,1,0,0,1,0,0,0.0,0.07
127387,86,40.668620000000004,-73.9926,1,260,30,0.03,1,0,1,0,0,0,2.4,0.07
128975,95,40.81333,-73.94453,1,122,1,1.18,5,0,0,1,0,0,2.06,2.6
131154,92,40.72473,-73.95199000000001,1,165,2,1.79,1,0,1,0,0,0,1.06,3.93
132516,80,40.70925,-73.85262,1,97,3,1.21,3,0,0,0,1,0,1.59,0.63
132570,210,40.73215,-74.00922,1,170,4,0.25,1,0,0,1,0,0,0.0,0.54
132695,215,40.711090000000006,-73.94332,1,125,2,0.15,1,0,1,0,0,0,0.0,0.34
133025,138,40.7463,-73.97926,2,130,4,1.07,1,0,0,1,0,0,1.47,2.36
134934,215,40.71823,-73.95849,1,225,10,0.38,1,0,1,0,0,0,0.4,0.49
135393,61,40.650999999999996,-73.94886,2,50,2,2.69,2,0,1,0,0,0,1.03,5.9
135465,81,40.68626,-73.97598,1,170,3,0.91,2,0,1,0,0,0,2.17,1.93
135706,35,40.74488,-74.001,1,132,4,0.1,1,0,0,1,0,0,0.0,0.22
136493,152,40.676320000000004,-73.97616,1,250,7,0.21,1,0,1,0,0,0,0.14,0.4
138216,92,40.722120000000004,-73.94254000000001,1,141,5,0.21,1,0,1,0,0,0,0.07,0.18
139624,52,40.67456,-73.95151,1,64,20,0.73,1,0,1,0,0,0,0.02,1.57
140133,215,40.71363,-73.96019,1,249,3,1.55,1,0,1,0,0,0,2.1,3.37
140425,52,40.6755,-73.95878,2,79,2,1.18,1,0,1,0,0,0,0.0,2.58
140973,65,40.72274,-73.97581,1,185,2,0.71,1,0,0,1,0,0,1.77,1.55
141154,20,40.6858,-73.9828,1,120,3,2.41,1,0,1,0,0,0,1.68,5.21
141335,152,40.67535,-73.97654,1,495,1,0.41,1,0,1,0,0,0,2.7,0.79
141890,146,40.72255,-73.99346,1,375,3,0.21,1,0,0,1,0,0,0.0,0.4
141984,146,40.72094,-73.99706,1,175,3,0.69,1,0,0,1,0,0,2.1,1.53
142069,65,40.72485,-73.97813000000001,1,150,4,0.23,1,0,0,1,0,0,0.0,0.49
144087,95,40.80473,-73.9532,1,259,8,0.17,1,0,0,1,0,0,2.61,0.38
144148,65,40.72217,-73.98419,2,96,1,0.58,1,0,0,1,0,0,0.0,0.76
145064,215,40.719429999999996,-73.9565,1,145,7,0.08,1,0,1,0,0,0,0.0,0.18
145188,35,40.742490000000004,-74.00329,1,200,4,0.0,1,0,0,1,0,0,0.0,0.0
145994,203,40.792640000000006,-73.97294000000001,1,95,5,0.08,1,0,0,1,0,0,0.0,0.04
146754,217,40.65749,-73.97675,1,250,4,0.72,1,0,1,0,0,0,1.43,1.17
147586,95,40.80474,-73.94688000000001,1,295,2,0.76,2,0,0,1,0,0,2.01,1.66
148201,93,40.72831,-74.00177,1,175,3,0.19,1,0,0,1,0,0,0.0,0.4
148259,215,40.71541,-73.94144,1,451,2,0.86,1,0,1,0,0,0,2.51,1.62
148825,203,40.79765,-73.96245,1,165,2,2.18,1,0,0,1,0,0,1.79,4.29
149287,202,40.78508,-73.95331999999999,1,250,4,0.0,1,0,0,1,0,0,0.0,0.0
149777,219,40.89747,-73.8639,1,77,1,2.49,1,1,0,0,0,0,2.35,4.42
150804,120,40.720079999999996,-73.98404000000001,1,250,4,0.2,1,0,0,1,0,0,0.0,0.43
151199,5,40.75725,-73.91098000000001,1,129,1,4.34,1,0,0,0,1,0,1.86,9.29
151478,215,40.7102,-73.94495,2,98,2,0.09,4,0,1,0,0,0,0.0,0.18
152071,152,40.673590000000004,-73.97904,1,150,2,0.0,1,0,1,0,0,0,0.06,0.0
152078,65,40.72674,-73.9782,2,95,7,0.3,1,0,0,1,0,0,2.73,0.56
152259,95,40.81156,-73.94570999999999,2,55,3,1.22,5,0,0,1,0,0,2.53,2.67
152263,95,40.804970000000004,-73.95016,1,300,2,2.14,3,0,0,1,0,0,1.96,4.56
152520,190,40.7385,-73.91806,2,42,40,0.55,3,0,0,0,1,0,1.79,1.19
153405,92,40.72937,-73.95671,1,125,2,1.09,1,0,1,0,0,0,0.17,2.33
153780,65,40.72587,-73.98438,2,175,3,1.8,1,0,0,1,0,0,1.79,3.93
154934,95,40.824259999999995,-73.9463,2,75,3,0.42,3,0,0,1,0,0,2.77,0.85
155296,215,40.71624,-73.96271999999999,1,255,45,0.5,1,0,1,0,0,0,0.68,0.88
157673,14,40.68101,-73.94081,1,72,31,0.91,1,0,1,0,0,0,1.25,1.98
158061,14,40.686690000000006,-73.91989000000001,2,165,1,0.28,4,0,1,0,0,0,2.36,0.61
158176,215,40.715340000000005,-73.95914,1,165,5,1.28,1,0,1,0,0,0,0.17,2.63
158290,42,40.68288,-73.96024,2,75,3,0.44,2,0,1,0,0,0,2.77,0.97
158913,92,40.72489,-73.95494000000001,1,130,5,0.05,1,0,1,0,0,0,0.0,0.09
158955,215,40.70867,-73.94284,1,139,2,4.0,1,0,1,0,0,0,1.69,8.64
159749,14,40.679629999999996,-73.93908,2,88,1,0.68,3,0,1,0,0,0,1.81,1.44
159815,14,40.6798,-73.93908,2,80,1,0.41,3,0,1,0,0,0,1.66,0.88
159913,35,40.74346,-73.99882,2,150,2,1.79,1,0,0,1,0,0,0.0,0.83
160609,203,40.77724,-73.98109000000001,1,200,3,0.12,1,0,0,1,0,0,0.0,0.22
160994,65,40.72972,-73.97995,1,200,2,1.08,1,0,0,1,0,0,1.79,2.31
161366,190,40.74102,-73.91681,2,42,40,0.43,3,0,0,0,1,0,1.87,0.92
161394,215,40.71309,-73.94128,2,90,6,0.03,1,0,1,0,0,0,0.0,0.07
161996,95,40.83096,-73.94633,1,295,3,2.33,1,0,0,1,0,0,1.88,5.1
162493,215,40.713229999999996,-73.95745,1,450,5,0.79,1,0,1,0,0,0,0.11,0.83
162508,52,40.67212,-73.9506,1,130,2,0.35,1,0,1,0,0,0,0.9,0.65
163627,215,40.710229999999996,-73.96665,2,89,3,2.31,3,0,1,0,0,0,0.0,4.6
163809,95,40.80523,-73.95139,1,198,5,0.44,2,0,0,1,0,0,1.78,0.94
163814,65,40.72636,-73.98917,1,99,2,2.92,3,0,0,1,0,0,1.95,6.29
163836,92,40.72185,-73.93956,2,46,4,0.89,3,0,1,0,0,0,2.66,1.93
164989,179,40.72351,-73.99683,2,140,2,0.56,1,0,0,1,0,0,1.68,1.21
165080,32,40.6809,-73.99233000000001,1,500,7,0.07,1,0,1,0,0,0,0.0,0.16
165461,131,40.80525,-73.95916,2,75,5,0.59,2,0,0,1,0,0,1.53,1.28
165824,190,40.74,-73.91901,2,33,44,0.32,3,0,0,0,1,0,1.22,0.7
166006,203,40.800059999999995,-73.96049000000001,1,250,31,1.94,1,0,0,1,0,0,1.97,4.22
166172,29,40.70283,-73.92130999999999,2,60,3,6.7,1,0,1,0,0,0,0.0,10.77
166541,207,40.84468,-73.94303000000001,2,75,2,0.35,1,0,0,1,0,0,1.69,0.76
166983,32,40.682520000000004,-73.99619,1,350,5,0.06,1,0,1,0,0,0,0.0,0.13
167013,35,40.74342,-73.99483000000001,1,205,9,0.04,2,0,0,1,0,0,0.58,0.07
167017,152,40.67853,-73.98089,1,219,5,0.03,1,0,1,0,0,0,0.0,0.04
167222,152,40.6788,-73.97643000000001,2,60,1,0.21,6,0,1,0,0,0,1.96,0.45
167482,203,40.778859999999995,-73.98042,1,185,2,1.33,1,0,0,1,0,0,0.11,2.9
168084,65,40.72578,-73.97879,1,190,3,1.6,1,0,0,1,0,0,0.21,3.3
168123,183,40.66085,-73.98536999999999,1,105,28,1.06,1,0,1,0,0,0,1.27,2.27
168546,62,40.80113,-73.94503,1,250,2,0.12,2,0,0,1,0,0,0.52,0.25
168810,203,40.78569,-73.97581,1,175,65,0.12,1,0,0,1,0,0,2.72,0.25
169002,95,40.82411,-73.94934,2,65,2,0.43,2,0,0,1,0,0,0.45,0.92
169152,14,40.681309999999996,-73.95331999999999,1,75,2,1.09,1,0,1,0,0,0,0.0,1.95
169306,201,40.858109999999996,-73.90675,2,37,4,1.21,1,1,0,0,0,0,1.76,2.63
169464,215,40.70667,-73.96524000000001,1,85,2,0.89,2,0,1,0,0,0,0.11,1.93
169483,90,40.60452,-73.97103,1,106,7,0.0,2,0,1,0,0,0,0.0,0.0
170420,62,40.7932,-73.94006999999999,1,79,2,0.16,1,0,0,1,0,0,0.0,0.34
170761,81,40.68768,-73.97610999999999,2,85,2,0.55,2,0,1,0,0,0,1.22,0.79
171776,95,40.802240000000005,-73.94558,2,170,2,0.18,2,0,0,1,0,0,0.67,0.38
172700,120,40.714729999999996,-73.98841999999999,2,115,3,0.04,2,0,0,1,0,0,2.56,0.07
172870,95,40.80518,-73.95359,2,89,5,0.47,2,0,0,1,0,0,1.88,0.97
173072,95,40.80827,-73.95329,3,49,3,4.6,1,0,0,1,0,0,1.88,3.77
173151,92,40.729009999999995,-73.95812,2,91,3,2.49,1,0,1,0,0,0,2.18,5.41
173742,87,40.734759999999994,-73.98451999999999,1,400,2,1.13,1,0,0,1,0,0,2.31,2.36
174527,29,40.69055,-73.92357,1,150,2,0.46,1,0,1,0,0,0,0.0,0.25
174966,203,40.7735,-73.98697,1,2000,30,0.33,11,0,0,1,0,0,0.0,0.67
176135,52,40.67505,-73.95969000000001,1,97,3,0.32,1,0,1,0,0,0,1.47,0.7
176653,65,40.72974,-73.98201,2,100,4,0.51,2,0,0,1,0,0,0.33,1.1
176962,215,40.70925,-73.95425,1,179,4,0.24,1,0,1,0,0,0,0.19,0.52
177421,92,40.72315,-73.95226,1,500,2,0.21,2,0,1,0,0,0,0.96,0.45
177495,35,40.73939,-73.99611999999999,1,429,10,0.9,1,0,0,1,0,0,0.0,0.4
177606,113,40.74112,-73.97686,1,189,6,0.95,1,0,0,1,0,0,2.3,2.02
179670,120,40.72019,-73.98217,2,120,2,1.04,1,0,0,1,0,0,2.62,2.22
179741,146,40.72133,-73.99665999999999,1,300,1,0.06,3,0,0,1,0,0,0.87,0.13
180507,5,40.75744,-73.92163000000001,1,107,30,0.22,8,0,0,0,1,0,1.52,0.47
180792,5,40.75695,-73.9202,1,95,30,0.26,8,0,0,0,1,0,2.06,0.54
181972,95,40.8296,-73.94651,1,199,2,1.17,1,0,0,1,0,0,0.09,2.49
182069,62,40.79056,-73.9468,1,120,2,0.91,1,0,0,1,0,0,2.04,1.93
182095,210,40.736309999999996,-73.99977,1,199,15,0.69,2,0,0,1,0,0,0.68,1.48
182177,1,40.86466,-73.85709,1,125,2,2.84,2,1,0,0,0,0,2.64,6.08
182649,215,40.71312,-73.96199,2,70,2,2.4,1,0,1,0,0,0,0.28,5.1
185266,215,40.71297,-73.94336,2,75,4,1.55,1,0,1,0,0,0,0.0,1.8
187488,210,40.737120000000004,-74.00166,2,100,30,0.07,1,0,0,1,0,0,2.73,0.11
187566,14,40.69242,-73.95097,1,99,2,1.97,2,0,1,0,0,0,2.18,4.2
187986,35,40.738620000000004,-73.99758,1,250,1,0.02,1,0,0,1,0,0,0.0,0.04
188146,215,40.7158,-73.95803000000001,1,350,6,0.02,1,0,1,0,0,0,1.77,0.02
188661,159,40.68262,-73.97299,1,170,3,0.7,1,0,1,0,0,0,0.98,1.5
188674,65,40.73217,-73.98801,1,165,1,0.68,1,0,0,1,0,0,0.0,1.41
189135,96,40.76311,-73.99388,2,99,1,1.0,1,0,0,1,0,0,2.68,2.0
189181,35,40.74695,-74.00454,2,255,4,0.02,1,0,0,1,0,0,2.77,0.02
189732,64,40.67497,-73.87305,1,169,3,1.86,1,0,1,0,0,0,2.26,3.97
189787,52,40.66788,-73.94813,1,99,4,0.94,1,0,1,0,0,0,0.43,2.02
190267,202,40.76684,-73.95944,1,169,7,0.41,1,0,0,1,0,0,0.33,0.88
190542,14,40.68967,-73.95445,1,160,3,0.44,1,0,1,0,0,0,2.7,0.94
190968,159,40.67946,-73.96500999999999,1,215,3,0.35,1,0,1,0,0,0,1.19,0.74
190974,152,40.66944,-73.98083000000001,1,130,3,2.02,1,0,1,0,0,0,2.07,4.02
191075,65,40.72566,-73.97748,2,110,3,0.85,2,0,0,1,0,0,2.08,1.82
193105,96,40.7709,-73.99181,2,150,28,0.45,2,0,0,1,0,0,1.96,0.97
193333,215,40.719429999999996,-73.95958,2,65,30,0.54,1,0,1,0,0,0,2.1,1.17
193393,190,40.742490000000004,-73.92466,2,75,2,1.68,1,0,0,0,1,0,0.49,3.59
193853,35,40.74033,-74.00024,1,149,6,0.27,2,0,0,1,0,0,0.0,0.52
194154,203,40.7969,-73.96128,2,89,6,0.37,1,0,0,1,0,0,1.37,0.79
195123,207,40.83403,-73.94553,2,50,1,2.35,1,0,0,1,0,0,2.61,5.05
195233,160,40.65513,-73.95640999999999,2,43,1,6.62,2,0,1,0,0,0,0.33,9.0
195240,160,40.65589,-73.95539000000001,2,42,1,0.84,2,0,1,0,0,0,0.73,1.62
195578,215,40.70275,-73.94501,2,85,1,0.97,1,0,1,0,0,0,0.45,1.03
195971,14,40.68897,-73.93569000000001,1,139,3,1.19,1,0,1,0,0,0,1.94,1.86
195989,152,40.67617,-73.98136,2,105,1,2.21,2,0,1,0,0,0,1.91,4.74
196010,152,40.67595,-73.98053,1,265,5,0.16,1,0,1,0,0,0,0.0,0.34
197155,96,40.76415,-73.99067,1,149,1,1.29,1,0,0,1,0,0,0.15,2.74
197753,95,40.83127,-73.94718,2,68,2,3.9,2,0,0,1,0,0,1.43,6.62
197942,14,40.68497,-73.95591999999999,1,99,3,2.18,1,0,1,0,0,0,2.31,4.65
199195,95,40.82922,-73.94174,2,75,3,0.65,2,0,0,1,0,0,0.29,1.12
199312,215,40.71137,-73.94362,2,100,2,2.85,1,0,1,0,0,0,1.93,6.13
200645,202,40.76739,-73.9557,3,90,1,0.0,1,0,0,1,0,0,0.0,0.0
200955,65,40.73089,-73.98195,1,160,30,0.26,1,0,0,1,0,0,0.35,0.56
201992,152,40.6755,-73.97859,1,190,4,1.62,1,0,1,0,0,0,2.49,2.36
202273,14,40.68812,-73.94934,2,67,4,0.76,3,0,1,0,0,0,0.0,1.62
203901,202,40.7694,-73.9572,1,190,1,0.08,1,0,0,1,0,0,0.0,0.18
204065,42,40.68634,-73.96161,1,248,2,0.61,6,0,1,0,0,0,1.51,1.3
204833,215,40.7093,-73.9497,2,100,6,0.09,1,0,1,0,0,0,1.89,0.18
204959,36,40.713,-73.99752,2,95,3,1.84,2,0,0,1,0,0,0.49,3.86
205043,192,40.75895,-73.9883,2,150,1,7.14,1,0,0,1,0,0,0.84,7.41
205485,14,40.68186,-73.94113,1,145,3,1.29,1,0,1,0,0,0,2.18,2.76
205735,29,40.683640000000004,-73.91076,2,41,2,0.59,1,0,1,0,0,0,2.17,1.23
205867,215,40.71893,-73.9428,1,120,4,0.99,1,0,1,0,0,0,2.0,1.95
206071,49,40.82802,-73.92039,2,50,3,2.7,2,1,0,0,0,0,2.1,5.79
206316,81,40.68765,-73.97073,1,157,2,0.18,1,0,1,0,0,0,0.0,0.09
206772,215,40.71413,-73.96596,1,195,14,0.33,1,0,1,0,0,0,2.0,0.7
206957,176,40.58422,-73.94079,1,70,4,1.34,2,0,1,0,0,0,0.68,2.87
208148,215,40.71973,-73.95581999999999,1,185,3,0.15,1,0,1,0,0,0,0.0,0.31
208889,14,40.69025,-73.93323000000001,1,145,3,0.32,3,0,1,0,0,0,0.08,0.67
209310,190,40.73826,-73.92458,2,50,28,2.9,1,0,0,0,1,0,2.18,5.79
211078,92,40.73049,-73.96115,1,185,3,2.39,3,0,1,0,0,0,0.01,5.12
211974,65,40.72956,-73.97903000000001,1,250,1,0.65,1,0,0,1,0,0,0.0,1.35
212109,210,40.73854,-74.00820999999999,2,80,90,0.2,1,0,0,1,0,0,2.57,0.2
212178,192,40.75877,-73.98863,1,230,2,1.88,1,0,0,1,0,0,0.33,4.02
212544,86,40.67688,-73.9859,1,100,7,0.1,1,0,1,0,0,0,0.0,0.2
213272,29,40.700509999999994,-73.92204,2,40,1,0.37,1,0,1,0,0,0,0.04,0.02
213330,120,40.71712,-73.98898,2,200,30,0.49,1,0,0,1,0,0,0.0,0.56
214917,71,40.60742,-74.14388000000001,2,80,2,0.05,1,0,0,0,0,1,1.2,0.04
215560,14,40.68741,-73.95741,2,79,3,1.6,3,0,1,0,0,0,1.46,3.41
215784,118,40.75627,-73.9211,1,95,30,0.25,8,0,0,0,1,0,2.72,0.54
215907,203,40.798159999999996,-73.9619,1,300,2,0.47,3,0,0,1,0,0,0.24,1.01
217580,82,40.61927,-74.0307,1,100,30,0.08,1,0,1,0,0,0,1.83,0.16
218358,95,40.8078,-73.95208000000001,2,80,7,0.35,1,0,0,1,0,0,2.17,0.43
219066,18,40.61922,-73.99399,1,110,1,0.26,1,0,1,0,0,0,1.39,0.54
219482,42,40.68275,-73.96148000000001,1,172,4,0.09,2,0,1,0,0,0,1.44,0.18
219793,120,40.71813,-73.98416,1,199,1,0.31,2,0,0,1,0,0,1.23,0.65
219818,120,40.718920000000004,-73.98401,1,199,1,0.15,2,0,0,1,0,0,1.2,0.31
219922,95,40.816,-73.95545,2,100,1,0.38,1,0,0,1,0,0,0.64,0.74
220351,95,40.82748,-73.95153,2,55,4,1.04,1,0,0,1,0,0,1.98,2.22
220563,14,40.68634,-73.95088,2,75,3,0.62,3,0,1,0,0,0,0.0,1.32
