Id,Departement,Quartier,Latitude,Longitude,Type_chambre,Prix,Minimum_nuit,Avis_par_mois,Nombre_list_hote,Disponabilitie_365_scale,Nombre_avis_scale
95747,2,215,40.71055,-73.95098,1,140,7,0.13,1,0.0,0.29
95883,2,14,40.69465,-73.95458,1,200,5,0.07,1,0.07,0.09
96471,2,42,40.684129999999996,-73.96542,2,165,4,0.11,3,2.77,0.25
98330,3,113,40.73877,-73.97707,1,125,4,0.01,3,1.38,0.02
98663,3,35,40.74893,-73.99544,1,130,30,0.19,1,1.44,0.43
99070,3,62,40.794059999999995,-73.94102,3,65,7,1.31,2,0.0,2.94
99085,2,81,40.68795,-73.97332,1,123,30,0.15,1,1.44,0.34
100002,3,207,40.85295,-73.93361,2,67,2,1.37,1,2.25,3.05
100184,4,161,40.72413,-73.76133,2,50,1,0.45,1,0.67,0.97
100186,2,86,40.66918,-73.99186999999999,1,130,7,0.99,1,0.27,2.2
101053,2,215,40.71125,-73.95613,2,100,3,0.31,1,0.0,0.7
102995,3,203,40.785579999999996,-73.9696,1,212,21,0.46,1,0.27,1.01
103161,2,215,40.71577,-73.96053,1,190,3,1.76,1,2.73,2.78
103311,2,92,40.738609999999994,-73.95485,2,599,3,0.09,28,0.46,0.2
103806,3,65,40.725770000000004,-73.98745,1,249,5,1.68,2,2.77,3.73
105469,4,169,40.58615,-73.81245,2,70,27,0.13,1,2.55,0.29
105510,2,52,40.67086,-73.94872,1,100,30,0.16,5,2.14,0.34
106363,3,95,40.827729999999995,-73.95231,2,60,3,3.83,2,1.88,8.53
106647,2,14,40.68505,-73.95684,1,135,2,0.87,1,0.77,1.93
107630,2,92,40.72911,-73.95493,1,175,3,2.53,3,2.08,5.57
107895,3,203,40.77944,-73.98567,1,120,5,0.56,1,1.53,1.1
110739,3,128,40.74503,-73.98876,1,169,18,0.57,1,0.74,1.21
112100,2,52,40.67539,-73.96093,1,165,7,0.03,1,1.19,0.07
112304,3,95,40.8054,-73.95189,2,90,1,0.02,1,0.0,0.02
112359,3,202,40.784909999999996,-73.9508,1,225,2,0.57,1,2.37,1.26
112435,2,81,40.69088,-73.97306999999999,2,95,2,1.66,2,2.51,3.66
113265,2,52,40.67555,-73.95057,2,55,2,2.51,2,2.09,5.54
113945,3,96,40.75835,-73.99193000000001,2,85,10,1.17,1,1.32,2.6
114123,2,183,40.66527,-73.9886,1,199,14,0.28,2,1.69,0.61
114229,3,120,40.71895,-73.99434000000001,1,211,1,0.6,3,2.74,1.17
114969,3,128,40.755790000000005,-73.96699,1,145,6,0.4,1,0.0,0.88
115535,3,95,40.82399,-73.95328,2,65,14,0.35,1,2.15,0.79
115678,3,95,40.818220000000004,-73.94095,1,99,1,3.23,1,1.67,7.18
115748,4,5,40.764340000000004,-73.92132,1,110,4,0.32,1,2.76,0.67
116940,2,52,40.67705,-73.94925,1,80,3,2.27,4,2.39,5.05
117425,2,26,40.69263,-73.99438,1,150,30,0.96,1,2.13,2.13
118061,2,14,40.68448,-73.92747,1,110,4,0.75,1,2.15,1.57
118430,3,35,40.74412,-74.00208,2,290,2,0.36,1,0.15,0.79
118680,3,65,40.73067,-73.98702,2,87,2,0.0,1,0.0,0.0
120362,2,215,40.70665,-73.94060999999999,1,190,4,0.51,1,2.51,1.12
121687,2,215,40.72063,-73.95952,1,200,2,0.31,1,0.27,0.65
121861,2,152,40.67644,-73.98082,1,165,2,0.23,2,0.05,0.52
123784,3,95,40.804809999999996,-73.94794,1,110,2,1.44,2,2.29,3.19
125053,3,65,40.72533,-73.99143000000001,1,395,2,0.73,1,1.29,1.57
125163,2,14,40.68569,-73.93038,2,99,2,0.54,2,2.33,0.85
125594,2,109,40.64302,-73.97255,2,39,1,0.94,2,2.77,1.84
126443,3,65,40.72939,-73.98857,1,189,2,4.1,3,1.53,9.05
126816,3,203,40.79918,-73.96607,2,85,1,0.03,1,0.0,0.07
127387,2,86,40.668620000000004,-73.9926,1,260,30,0.03,1,2.4,0.07
128975,3,95,40.81333,-73.94453,1,122,1,1.18,5,2.06,2.6
131154,2,92,40.72473,-73.95199000000001,1,165,2,1.79,1,1.06,3.93
132516,4,80,40.70925,-73.85262,1,97,3,1.21,3,1.59,0.63
132570,3,210,40.73215,-74.00922,1,170,4,0.25,1,0.0,0.54
132695,2,215,40.711090000000006,-73.94332,1,125,2,0.15,1,0.0,0.34
133025,3,138,40.7463,-73.97926,2,130,4,1.07,1,1.47,2.36
134934,2,215,40.71823,-73.95849,1,225,10,0.38,1,0.4,0.49
135393,2,61,40.650999999999996,-73.94886,2,50,2,2.69,2,1.03,5.9
135465,2,81,40.68626,-73.97598,1,170,3,0.91,2,2.17,1.93
135706,3,35,40.74488,-74.001,1,132,4,0.1,1,0.0,0.22
136493,2,152,40.676320000000004,-73.97616,1,250,7,0.21,1,0.14,0.4
138216,2,92,40.722120000000004,-73.94254000000001,1,141,5,0.21,1,0.07,0.18
139624,2,52,40.67456,-73.95151,1,64,20,0.73,1,0.02,1.57
140133,2,215,40.71363,-73.96019,1,249,3,1.55,1,2.1,3.37
140425,2,52,40.6755,-73.95878,2,79,2,1.18,1,0.0,2.58
140973,3,65,40.72274,-73.97581,1,185,2,0.71,1,1.77,1.55
141154,2,20,40.6858,-73.9828,1,120,3,2.41,1,1.68,5.21
141335,2,152,40.67535,-73.97654,1,495,1,0.41,1,2.7,0.79
141890,3,146,40.72255,-73.99346,1,375,3,0.21,1,0.0,0.4
141984,3,146,40.72094,-73.99706,1,175,3,0.69,1,2.1,1.53
142069,3,65,40.72485,-73.97813000000001,1,150,4,0.23,1,0.0,0.49
144087,3,95,40.80473,-73.9532,1,259,8,0.17,1,2.61,0.38
144148,3,65,40.72217,-73.98419,2,96,1,0.58,1,0.0,0.76
145064,2,215,40.719429999999996,-73.9565,1,145,7,0.08,1,0.0,0.18
145188,3,35,40.742490000000004,-74.00329,1,200,4,0.0,1,0.0,0.0
145994,3,203,40.792640000000006,-73.97294000000001,1,95,5,0.08,1,0.0,0.04
146754,2,217,40.65749,-73.97675,1,250,4,0.72,1,1.43,1.17
147586,3,95,40.80474,-73.94688000000001,1,295,2,0.76,2,2.01,1.66
148201,3,93,40.72831,-74.00177,1,175,3,0.19,1,0.0,0.4
148259,2,215,40.71541,-73.94144,1,451,2,0.86,1,2.51,1.62
148825,3,203,40.79765,-73.96245,1,165,2,2.18,1,1.79,4.29
149287,3,202,40.78508,-73.95331999999999,1,250,4,0.0,1,0.0,0.0
149777,1,219,40.89747,-73.8639,1,77,1,2.49,1,2.35,4.42
150804,3,120,40.720079999999996,-73.98404000000001,1,250,4,0.2,1,0.0,0.43
151199,4,5,40.75725,-73.91098000000001,1,129,1,4.34,1,1.86,9.29
151478,2,215,40.7102,-73.94495,2,98,2,0.09,4,0.0,0.18
152071,2,152,40.673590000000004,-73.97904,1,150,2,0.0,1,0.06,0.0
152078,3,65,40.72674,-73.9782,2,95,7,0.3,1,2.73,0.56
152259,3,95,40.81156,-73.94570999999999,2,55,3,1.22,5,2.53,2.67
152263,3,95,40.804970000000004,-73.95016,1,300,2,2.14,3,1.96,4.56
152520,4,190,40.7385,-73.91806,2,42,40,0.55,3,1.79,1.19
153405,2,92,40.72937,-73.95671,1,125,2,1.09,1,0.17,2.33
153780,3,65,40.72587,-73.98438,2,175,3,1.8,1,1.79,3.93
154934,3,95,40.824259999999995,-73.9463,2,75,3,0.42,3,2.77,0.85
155296,2,215,40.71624,-73.96271999999999,1,255,45,0.5,1,0.68,0.88
157673,2,14,40.68101,-73.94081,1,72,31,0.91,1,1.25,1.98
158061,2,14,40.686690000000006,-73.91989000000001,2,165,1,0.28,4,2.36,0.61
158176,2,215,40.715340000000005,-73.95914,1,165,5,1.28,1,0.17,2.63
158290,2,42,40.68288,-73.96024,2,75,3,0.44,2,2.77,0.97
158913,2,92,40.72489,-73.95494000000001,1,130,5,0.05,1,0.0,0.09
158955,2,215,40.70867,-73.94284,1,139,2,4.0,1,1.69,8.64
159749,2,14,40.679629999999996,-73.93908,2,88,1,0.68,3,1.81,1.44
159815,2,14,40.6798,-73.93908,2,80,1,0.41,3,1.66,0.88
159913,3,35,40.74346,-73.99882,2,150,2,1.79,1,0.0,0.83
160609,3,203,40.77724,-73.98109000000001,1,200,3,0.12,1,0.0,0.22
160994,3,65,40.72972,-73.97995,1,200,2,1.08,1,1.79,2.31
161366,4,190,40.74102,-73.91681,2,42,40,0.43,3,1.87,0.92
161394,2,215,40.71309,-73.94128,2,90,6,0.03,1,0.0,0.07
161996,3,95,40.83096,-73.94633,1,295,3,2.33,1,1.88,5.1
162493,2,215,40.713229999999996,-73.95745,1,450,5,0.79,1,0.11,0.83
162508,2,52,40.67212,-73.9506,1,130,2,0.35,1,0.9,0.65
163627,2,215,40.710229999999996,-73.96665,2,89,3,2.31,3,0.0,4.6
163809,3,95,40.80523,-73.95139,1,198,5,0.44,2,1.78,0.94
163814,3,65,40.72636,-73.98917,1,99,2,2.92,3,1.95,6.29
163836,2,92,40.72185,-73.93956,2,46,4,0.89,3,2.66,1.93
164989,3,179,40.72351,-73.99683,2,140,2,0.56,1,1.68,1.21
165080,2,32,40.6809,-73.99233000000001,1,500,7,0.07,1,0.0,0.16
165461,3,131,40.80525,-73.95916,2,75,5,0.59,2,1.53,1.28
165824,4,190,40.74,-73.91901,2,33,44,0.32,3,1.22,0.7
166006,3,203,40.800059999999995,-73.96049000000001,1,250,31,1.94,1,1.97,4.22
166172,2,29,40.70283,-73.92130999999999,2,60,3,6.7,1,0.0,10.77
166541,3,207,40.84468,-73.94303000000001,2,75,2,0.35,1,1.69,0.76
166983,2,32,40.682520000000004,-73.99619,1,350,5,0.06,1,0.0,0.13
167013,3,35,40.74342,-73.99483000000001,1,205,9,0.04,2,0.58,0.07
167017,2,152,40.67853,-73.98089,1,219,5,0.03,1,0.0,0.04
167222,2,152,40.6788,-73.97643000000001,2,60,1,0.21,6,1.96,0.45
167482,3,203,40.778859999999995,-73.98042,1,185,2,1.33,1,0.11,2.9
168084,3,65,40.72578,-73.97879,1,190,3,1.6,1,0.21,3.3
168123,2,183,40.66085,-73.98536999999999,1,105,28,1.06,1,1.27,2.27
168546,3,62,40.80113,-73.94503,1,250,2,0.12,2,0.52,0.25
168810,3,203,40.78569,-73.97581,1,175,65,0.12,1,2.72,0.25
169002,3,95,40.82411,-73.94934,2,65,2,0.43,2,0.45,0.92
169152,2,14,40.681309999999996,-73.95331999999999,1,75,2,1.09,1,0.0,1.95
169306,1,201,40.858109999999996,-73.90675,2,37,4,1.21,1,1.76,2.63
169464,2,215,40.70667,-73.96524000000001,1,85,2,0.89,2,0.11,1.93
169483,2,90,40.60452,-73.97103,1,106,7,0.0,2,0.0,0.0
170420,3,62,40.7932,-73.94006999999999,1,79,2,0.16,1,0.0,0.34
170761,2,81,40.68768,-73.97610999999999,2,85,2,0.55,2,1.22,0.79
171776,3,95,40.802240000000005,-73.94558,2,170,2,0.18,2,0.67,0.38
172700,3,120,40.714729999999996,-73.98841999999999,2,115,3,0.04,2,2.56,0.07
172870,3,95,40.80518,-73.95359,2,89,5,0.47,2,1.88,0.97
173072,3,95,40.80827,-73.95329,3,49,3,4.6,1,1.88,3.77
173151,2,92,40.729009999999995,-73.95812,2,91,3,2.49,1,2.18,5.41
173742,3,87,40.734759999999994,-73.98451999999999,1,400,2,1.13,1,2.31,2.36
174527,2,29,40.69055,-73.92357,1,150,2,0.46,1,0.0,0.25
174966,3,203,40.7735,-73.98697,1,2000,30,0.33,11,0.0,0.67
176135,2,52,40.67505,-73.95969000000001,1,97,3,0.32,1,1.47,0.7
176653,3,65,40.72974,-73.98201,2,100,4,0.51,2,0.33,1.1
176962,2,215,40.70925,-73.95425,1,179,4,0.24,1,0.19,0.52
177421,2,92,40.72315,-73.95226,1,500,2,0.21,2,0.96,0.45
177495,3,35,40.73939,-73.99611999999999,1,429,10,0.9,1,0.0,0.4
177606,3,113,40.74112,-73.97686,1,189,6,0.95,1,2.3,2.02
179670,3,120,40.72019,-73.98217,2,120,2,1.04,1,2.62,2.22
179741,3,146,40.72133,-73.99665999999999,1,300,1,0.06,3,0.87,0.13
180507,4,5,40.75744,-73.92163000000001,1,107,30,0.22,8,1.52,0.47
180792,4,5,40.75695,-73.9202,1,95,30,0.26,8,2.06,0.54
181972,3,95,40.8296,-73.94651,1,199,2,1.17,1,0.09,2.49
182069,3,62,40.79056,-73.9468,1,120,2,0.91,1,2.04,1.93
182095,3,210,40.736309999999996,-73.99977,1,199,15,0.69,2,0.68,1.48
182177,1,1,40.86466,-73.85709,1,125,2,2.84,2,2.64,6.08
182649,2,215,40.71312,-73.96199,2,70,2,2.4,1,0.28,5.1
185266,2,215,40.71297,-73.94336,2,75,4,1.55,1,0.0,1.8
187488,3,210,40.737120000000004,-74.00166,2,100,30,0.07,1,2.73,0.11
187566,2,14,40.69242,-73.95097,1,99,2,1.97,2,2.18,4.2
187986,3,35,40.738620000000004,-73.99758,1,250,1,0.02,1,0.0,0.04
188146,2,215,40.7158,-73.95803000000001,1,350,6,0.02,1,1.77,0.02
188661,2,159,40.68262,-73.97299,1,170,3,0.7,1,0.98,1.5
188674,3,65,40.73217,-73.98801,1,165,1,0.68,1,0.0,1.41
189135,3,96,40.76311,-73.99388,2,99,1,1.0,1,2.68,2.0
189181,3,35,40.74695,-74.00454,2,255,4,0.02,1,2.77,0.02
189732,2,64,40.67497,-73.87305,1,169,3,1.86,1,2.26,3.97
189787,2,52,40.66788,-73.94813,1,99,4,0.94,1,0.43,2.02
190267,3,202,40.76684,-73.95944,1,169,7,0.41,1,0.33,0.88
190542,2,14,40.68967,-73.95445,1,160,3,0.44,1,2.7,0.94
190968,2,159,40.67946,-73.96500999999999,1,215,3,0.35,1,1.19,0.74
190974,2,152,40.66944,-73.98083000000001,1,130,3,2.02,1,2.07,4.02
191075,3,65,40.72566,-73.97748,2,110,3,0.85,2,2.08,1.82
193105,3,96,40.7709,-73.99181,2,150,28,0.45,2,1.96,0.97
193333,2,215,40.719429999999996,-73.95958,2,65,30,0.54,1,2.1,1.17
193393,4,190,40.742490000000004,-73.92466,2,75,2,1.68,1,0.49,3.59
193853,3,35,40.74033,-74.00024,1,149,6,0.27,2,0.0,0.52
194154,3,203,40.7969,-73.96128,2,89,6,0.37,1,1.37,0.79
195123,3,207,40.83403,-73.94553,2,50,1,2.35,1,2.61,5.05
195233,2,160,40.65513,-73.95640999999999,2,43,1,6.62,2,0.33,9.0
195240,2,160,40.65589,-73.95539000000001,2,42,1,0.84,2,0.73,1.62
195578,2,215,40.70275,-73.94501,2,85,1,0.97,1,0.45,1.03
195971,2,14,40.68897,-73.93569000000001,1,139,3,1.19,1,1.94,1.86
195989,2,152,40.67617,-73.98136,2,105,1,2.21,2,1.91,4.74
196010,2,152,40.67595,-73.98053,1,265,5,0.16,1,0.0,0.34
197155,3,96,40.76415,-73.99067,1,149,1,1.29,1,0.15,2.74
197753,3,95,40.83127,-73.94718,2,68,2,3.9,2,1.43,6.62
197942,2,14,40.68497,-73.95591999999999,1,99,3,2.18,1,2.31,4.65
199195,3,95,40.82922,-73.94174,2,75,3,0.65,2,0.29,1.12
199312,2,215,40.71137,-73.94362,2,100,2,2.85,1,1.93,6.13
200645,3,202,40.76739,-73.9557,3,90,1,0.0,1,0.0,0.0
200955,3,65,40.73089,-73.98195,1,160,30,0.26,1,0.35,0.56
201992,2,152,40.6755,-73.97859,1,190,4,1.62,1,2.49,2.36
202273,2,14,40.68812,-73.94934,2,67,4,0.76,3,0.0,1.62
203901,3,202,40.7694,-73.9572,1,190,1,0.08,1,0.0,0.18
204065,2,42,40.68634,-73.96161,1,248,2,0.61,6,1.51,1.3
204833,2,215,40.7093,-73.9497,2,100,6,0.09,1,1.89,0.18
204959,3,36,40.713,-73.99752,2,95,3,1.84,2,0.49,3.86
205043,3,192,40.75895,-73.9883,2,150,1,7.14,1,0.84,7.41
205485,2,14,40.68186,-73.94113,1,145,3,1.29,1,2.18,2.76
205735,2,29,40.683640000000004,-73.91076,2,41,2,0.59,1,2.17,1.23
205867,2,215,40.71893,-73.9428,1,120,4,0.99,1,2.0,1.95
206071,1,49,40.82802,-73.92039,2,50,3,2.7,2,2.1,5.79
206316,2,81,40.68765,-73.97073,1,157,2,0.18,1,0.0,0.09
206772,2,215,40.71413,-73.96596,1,195,14,0.33,1,2.0,0.7
206957,2,176,40.58422,-73.94079,1,70,4,1.34,2,0.68,2.87
208148,2,215,40.71973,-73.95581999999999,1,185,3,0.15,1,0.0,0.31
208889,2,14,40.69025,-73.93323000000001,1,145,3,0.32,3,0.08,0.67
209310,4,190,40.73826,-73.92458,2,50,28,2.9,1,2.18,5.79
211078,2,92,40.73049,-73.96115,1,185,3,2.39,3,0.01,5.12
211974,3,65,40.72956,-73.97903000000001,1,250,1,0.65,1,0.0,1.35
212109,3,210,40.73854,-74.00820999999999,2,80,90,0.2,1,2.57,0.2
212178,3,192,40.75877,-73.98863,1,230,2,1.88,1,0.33,4.02
212544,2,86,40.67688,-73.9859,1,100,7,0.1,1,0.0,0.2
213272,2,29,40.700509999999994,-73.92204,2,40,1,0.37,1,0.04,0.02
213330,3,120,40.71712,-73.98898,2,200,30,0.49,1,0.0,0.56
214917,5,71,40.60742,-74.14388000000001,2,80,2,0.05,1,1.2,0.04
215560,2,14,40.68741,-73.95741,2,79,3,1.6,3,1.46,3.41
215784,4,118,40.75627,-73.9211,1,95,30,0.25,8,2.72,0.54
215907,3,203,40.798159999999996,-73.9619,1,300,2,0.47,3,0.24,1.01
217580,2,82,40.61927,-74.0307,1,100,30,0.08,1,1.83,0.16
218358,3,95,40.8078,-73.95208000000001,2,80,7,0.35,1,2.17,0.43
219066,2,18,40.61922,-73.99399,1,110,1,0.26,1,1.39,0.54
219482,2,42,40.68275,-73.96148000000001,1,172,4,0.09,2,1.44,0.18
219793,3,120,40.71813,-73.98416,1,199,1,0.31,2,1.23,0.65
219818,3,120,40.718920000000004,-73.98401,1,199,1,0.15,2,1.2,0.31
219922,3,95,40.816,-73.95545,2,100,1,0.38,1,0.64,0.74
220351,3,95,40.82748,-73.95153,2,55,4,1.04,1,1.98,2.22
220563,2,14,40.68634,-73.95088,2,75,3,0.62,3,0.0,1.32
220946,3,65,40.72229,-73.97901,1,146,3,1.5,1,1.26,3.19
221043,3,145,40.72956,-73.99287,2,250,2,0.0,1,0.0,0.0
221097,2,92,40.72595,-73.95298000000001,1,116,29,0.23,1,2.55,0.49
221618,3,198,40.711929999999995,-74.00816999999999,2,150,3,0.87,2,0.68,1.84
222054,2,152,40.68012,-73.97847,2,120,2,0.24,6,2.6,0.52
222304,3,35,40.742329999999995,-73.99865,1,199,4,0.34,1,0.21,0.72
223930,2,159,40.674240000000005,-73.96665,1,150,5,0.25,1,2.76,0.54
224004,3,95,40.80486,-73.95298000000001,2,69,1,0.63,2,0.65,1.32
224006,3,95,40.80307,-73.95048,2,300,55,0.08,2,0.63,0.13
224510,2,20,40.68653,-73.98562,1,230,4,0.21,1,0.0,0.4
225297,3,128,40.742670000000004,-73.98569,1,125,4,0.03,1,0.0,0.07
225306,2,14,40.687490000000004,-73.95494000000001,2,79,3,1.21,3,2.01,2.58
225887,2,81,40.68645,-73.97538,2,130,3,1.63,2,2.32,3.46
225926,2,42,40.68999,-73.96710999999999,2,239,1,1.73,11,2.7,3.68
225976,5,177,40.61077,-74.06824,1,75,6,0.8,1,2.11,1.71
226021,2,215,40.711259999999996,-73.94575999999999,1,220,3,1.23,2,1.03,2.6
227715,2,14,40.67855,-73.94949,1,80,3,2.47,4,2.34,5.25
227735,3,65,40.72416,-73.9853,1,288,2,1.27,1,1.74,2.69
228317,2,14,40.685159999999996,-73.92520999999999,1,135,4,0.87,1,2.07,1.84
228496,3,210,40.73507,-74.00048000000001,1,225,3,0.15,1,0.63,0.29
228517,3,36,40.71611,-73.99828000000001,2,110,30,0.64,1,2.13,1.32
228925,2,14,40.67964,-73.93946,1,100,7,1.87,1,2.44,1.41
228979,3,96,40.76189,-73.99,2,130,2,0.55,1,2.3,1.17
229367,3,65,40.72645,-73.98035,2,89,1,2.95,3,1.46,6.24
229874,2,191,40.662929999999996,-73.99833000000001,1,200,5,0.01,1,0.0,0.02
230321,2,14,40.690459999999995,-73.95167,1,80,2,0.4,1,0.27,0.79
230854,1,48,40.830009999999994,-73.92158,2,50,5,2.49,2,2.06,5.27
230877,3,62,40.792390000000005,-73.94535,1,135,28,1.21,2,2.59,2.58
230956,3,65,40.727090000000004,-73.98274,2,90,1,1.15,1,2.53,2.45
231414,3,179,40.72599,-74.00168000000001,2,270,5,0.01,1,1.6,0.02
232612,2,14,40.68309,-73.94219,1,110,3,3.24,1,1.76,6.85
232618,3,62,40.79442,-73.93433,1,145,1,1.52,1,2.34,2.29
233189,3,96,40.76166,-73.99675,1,179,30,0.88,1,2.22,1.86
233638,4,167,40.70163,-73.90867,2,55,1,0.25,1,2.36,0.43
233662,3,128,40.75575,-73.96842,2,110,2,0.65,1,2.01,1.37
234184,3,95,40.80903,-73.94197,1,325,5,0.94,1,1.16,2.0
234870,4,118,40.74581,-73.95295,2,75,30,0.74,3,1.66,1.46
235552,2,183,40.66414,-73.98574,1,300,1,0.44,1,0.0,0.9
235651,3,210,40.74,-74.00381,2,130,30,0.86,2,2.52,1.8
235951,3,128,40.753479999999996,-73.97065,1,190,30,1.45,1,0.91,3.05
235960,3,120,40.720659999999995,-73.98506,1,200,3,1.06,1,1.45,2.24
236671,2,215,40.717459999999996,-73.95496999999999,1,180,2,1.36,3,1.88,2.81
236788,2,54,40.70257,-73.9847,1,350,5,0.5,1,0.51,0.9
236806,3,65,40.722640000000006,-73.9837,1,160,4,0.0,1,0.0,0.0
237127,3,113,40.73833,-73.98186,1,195,30,1.59,4,2.47,3.12
237210,3,93,40.73268,-73.99255,1,241,30,0.0,1,1.89,0.0
239055,3,36,40.718920000000004,-73.99628,1,300,7,0.03,1,0.0,0.04
239733,4,55,40.776790000000005,-73.91686999999999,1,75,28,0.53,1,2.38,1.1
239766,3,120,40.71693,-73.98948,1,100,5,0.11,1,0.0,0.18
239826,3,87,40.73685,-73.98359,1,399,1,0.0,1,0.09,0.0
239883,2,81,40.68501,-73.97019,2,85,5,1.32,1,0.52,2.78
239899,2,160,40.66068,-73.96003,1,80,21,0.12,1,0.0,0.11
240800,2,159,40.67722,-73.96542,2,55,1,1.57,1,2.23,3.3
241140,2,42,40.68975,-73.96703000000001,2,438,1,0.46,11,2.76,0.97
241159,2,14,40.692209999999996,-73.95866,1,110,6,0.33,1,0.03,0.18
241862,3,210,40.729690000000005,-74.00635,1,200,2,0.39,1,1.95,0.83
242532,2,42,40.6893,-73.96602,2,279,1,1.28,11,2.75,2.69
242643,2,215,40.70832,-73.94157,1,137,1,0.29,1,0.0,0.54
243229,2,14,40.68016,-73.94878,1,280,3,0.05,1,2.77,0.11
243708,2,215,40.70875,-73.95508000000001,1,199,30,2.59,1,0.77,5.43
245504,3,104,40.85888,-73.92886,2,71,4,2.45,1,0.2,5.14
245544,1,112,40.8679,-73.90023000000001,2,42,2,1.36,2,2.29,2.42
245574,2,14,40.6889,-73.95383000000001,1,180,2,1.92,1,2.13,4.06
245607,3,35,40.75127,-73.99637,1,226,5,0.39,1,2.29,0.76
246134,2,52,40.67607,-73.94421,2,85,3,0.05,1,2.13,0.11
246351,3,87,40.73834,-73.9823,1,135,1,0.06,1,0.0,0.11
246916,4,69,40.7347,-73.88065999999999,1,79,4,0.64,2,2.26,1.35
246938,3,120,40.718759999999996,-73.98850999999999,1,154,1,2.59,1,1.87,5.34
248865,2,92,40.73787,-73.95385,1,199,3,0.37,28,0.46,0.76
248871,3,210,40.73066,-74.00287,1,700,3,1.4,4,2.25,2.94
249414,3,210,40.73291,-74.00059,1,246,4,0.16,1,0.0,0.13
249618,3,207,40.85099,-73.92822,2,125,60,0.06,1,2.77,0.09
249867,2,14,40.68707,-73.91918000000001,2,100,1,0.08,4,2.13,0.16
250259,2,215,40.7184,-73.96019,1,295,5,3.04,1,0.0,2.81
250311,2,52,40.67495,-73.95563,2,150,3,0.0,1,0.0,0.0
250323,3,36,40.71582,-73.99902,1,119,1,0.58,1,0.0,1.1
250536,3,95,40.81068,-73.94288,2,125,1,0.12,2,2.77,0.25
250537,3,95,40.81122,-73.94279,1,400,5,0.0,2,2.77,0.0
250801,3,93,40.73129,-73.99944,1,850,3,1.15,1,1.89,2.4
251262,2,215,40.71628,-73.95737,2,129,2,2.6,1,2.3,5.41
251277,3,203,40.785579999999996,-73.9726,2,140,1,1.89,1,2.28,3.95
252076,3,36,40.7146,-73.991,2,115,4,1.63,2,2.45,3.39
252607,3,62,40.79493,-73.94462,1,200,3,0.53,2,0.0,1.1
253332,2,191,40.6623,-73.99049000000001,1,96,120,0.14,1,1.55,0.29
253466,2,92,40.73693,-73.95284000000001,1,199,3,0.47,28,0.46,0.74
253471,2,92,40.73641,-73.9533,1,199,3,0.32,28,0.64,0.54
253475,2,92,40.73794,-73.95254,1,199,3,0.66,28,0.46,1.32
253548,2,24,40.58147,-73.96726,2,69,1,0.04,1,2.3,0.04
253590,3,203,40.797709999999995,-73.96323000000001,1,185,2,0.23,1,1.98,0.36
253623,3,95,40.81512,-73.94691999999999,2,81,2,0.77,1,0.0,1.62
253800,2,92,40.7373,-73.95323,1,199,3,0.26,28,0.46,0.54
253803,2,92,40.73708,-73.95271,1,199,3,0.26,28,0.46,0.52
253806,2,92,40.73652,-73.95236,1,199,3,0.47,28,0.46,0.97
253811,2,92,40.73693,-73.95316,1,199,3,0.32,28,0.43,0.67
253815,2,92,40.737840000000006,-73.95324000000001,1,199,3,0.44,28,0.64,0.88
253828,2,92,40.736740000000005,-73.95246999999999,2,349,3,0.09,28,0.44,0.18
253839,2,92,40.737829999999995,-73.95259,2,249,3,0.03,28,0.46,0.07
253842,2,92,40.737140000000004,-73.95296,2,299,3,0.1,28,0.46,0.13
253846,2,92,40.73731,-73.9545,2,179,3,0.05,28,0.62,0.09
254131,4,105,40.74965,-73.89344,2,54,5,0.66,3,2.77,1.26
254168,2,92,40.73793,-73.95316,2,599,3,0.08,28,0.46,0.16
254409,2,42,40.68197,-73.96549,1,110,1,0.03,1,0.0,0.04
255024,2,29,40.702709999999996,-73.91566,1,220,2,2.69,1,2.26,4.0
255476,2,215,40.7116,-73.9529,2,89,30,0.8,1,0.69,0.67
255601,2,14,40.692409999999995,-73.94885,1,170,2,2.04,1,2.39,4.26
255957,3,146,40.720040000000004,-73.99424,1,495,7,0.27,2,2.57,0.56
256078,4,190,40.74511,-73.92398,1,80,10,0.98,2,0.3,1.82
256328,3,35,40.74599,-74.00253000000001,1,760,2,0.08,1,2.74,0.16
256369,2,44,40.68946,-73.99385,2,98,4,2.31,1,2.19,4.85
257097,2,14,40.68226,-73.95473,1,125,30,0.33,1,1.66,0.7
257568,2,53,40.67855,-73.8896,2,48,90,0.57,2,0.01,1.19
257787,2,215,40.714079999999996,-73.9489,2,64,3,2.65,2,0.89,5.54
258284,2,42,40.68618,-73.96144,1,154,3,2.5,1,0.0,5.23
258397,2,152,40.673790000000004,-73.98454,1,139,3,1.45,1,1.55,3.03
258686,4,186,40.70554,-73.76637,2,75,4,0.23,1,0.0,0.45
258688,3,210,40.74031,-74.00532,1,325,4,0.5,1,0.15,1.03
258690,3,35,40.746179999999995,-74.00392,1,195,365,0.12,1,0.0,0.22
258740,3,95,40.81872,-73.94566999999999,2,58,1,2.83,1,0.0,3.21
258838,5,3,40.59251,-74.06479,1,250,2,0.26,4,2.53,0.47
258876,5,3,40.59101,-74.06685,2,50,7,0.0,4,1.44,0.0
259946,5,3,40.592620000000004,-74.06659,1,125,2,0.09,4,2.68,0.18
